"filename","full_date","year","year_month","article_count","article_counts_per_issue","article_length_chars","article_length_words","newspaper","headline"
"1887-07-29_06.txt","1887-07-29","1864","1864-02",18422,20,880,108,"NM","Die segensreiche Entwickelung der socialpolitischen Gesetzgebung"
"1887-07-29_07.txt","1887-07-29","1864","1864-02",18423,20,837,108,"NM","In dem Jahresbericht der Handelskammer zu Lauban"
"1887-07-29_08.txt","1887-07-29","1864","1864-02",18424,20,2445,319,"NM","Der „Paradedrill"""
"1887-07-29_09.txt","1887-07-29","1864","1864-02",18425,20,1912,243,"NM","Eine Petersburger Kundgebung zu Gunsten russischer Werthe."
"1887-07-29_10.txt","1887-07-29","1864","1864-02",18426,20,1663,224,"NM","Das französische Militairblatt „Avenir Militaire"""
"1887-07-29_11.txt","1887-07-29","1864","1864-02",18427,20,1525,193,"NM","Die neuen italienischen Colonialtruppen."
"1887-07-29_12.txt","1887-07-29","1864","1864-02",18428,20,512,55,"NM","Vom Hofe."
"1887-07-29_13.txt","1887-07-29","1864","1864-02",18429,20,1240,108,"NM","Personalien."
"1887-07-29_14.txt","1887-07-29","1864","1864-02",18430,20,11983,1553,"NM","Politische Wochenschau."
"1887-07-29_15.txt","1887-07-29","1864","1864-02",18431,20,224,19,"NM","Aus dem Cultusministerium."
"1887-07-29_16.txt","1887-07-29","1864","1864-02",18432,20,919,90,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-07-29_17.txt","1887-07-29","1864","1864-02",18433,20,4846,626,"NM","Aus dem Inlande."
"1887-07-29_18.txt","1887-07-29","1864","1864-02",18434,20,7029,927,"NM","Aus dem Auslande."
"1887-08-05_01.txt","1887-08-05","1864","1864-02",18435,26,4261,593,"NM","Die Bromberger Petition."
"1887-08-05_02.txt","1887-08-05","1864","1864-02",18436,26,5134,699,"NM","Das „Wahlmanöver"" bei den letzten Wahlen."
"1887-08-05_03.txt","1887-08-05","1864","1864-02",18437,26,5580,750,"NM","Die allgemeine Wehrpflicht in Spanien."
"1887-08-05_04.txt","1887-08-05","1864","1864-02",18438,26,363,32,"NM","Neuigkeiten aus der Verwaltung."
"1887-08-05_05.txt","1887-08-05","1864","1864-02",18439,26,287,29,"NM","Ohne Überschrift"
"1887-08-05_06.txt","1887-08-05","1864","1864-02",18440,26,3935,511,"NM","Die Befähigung für den höheren Verwaltungsdienst."
"1887-08-05_07.txt","1887-08-05","1864","1864-02",18441,26,644,72,"NM","Ohne Überschrift"
"1887-08-05_08.txt","1887-08-05","1864","1864-02",18442,26,980,112,"NM","Politische Tagesfragen."
"1887-08-05_09.txt","1887-08-05","1864","1864-02",18443,26,1139,165,"NM","Export nach Amerika."
"1887-08-05_10.txt","1887-08-05","1864","1864-02",18444,26,1331,164,"NM","Zur wirthschaftlichen Lage."
"1887-08-05_11.txt","1887-08-05","1864","1864-02",18445,26,921,109,"NM","Wohlstandsverhältnisse."
"1887-08-05_12.txt","1887-08-05","1864","1864-02",18446,26,2301,359,"NM","Die Sparkassenverhältnisse in Köln."
"1887-08-05_13.txt","1887-08-05","1864","1864-02",18447,26,1356,181,"NM","Luxemburg."
"1887-08-05_14.txt","1887-08-05","1864","1864-02",18448,26,1540,188,"NM","Die Stellung der Ausländer in Rußland"
"1887-08-05_15.txt","1887-08-05","1864","1864-02",18449,26,234,34,"NM","Von Stanley"
"1887-08-05_16.txt","1887-08-05","1864","1864-02",18450,26,3466,377,"NM","Vom Hofe."
"1887-08-05_17.txt","1887-08-05","1864","1864-02",18451,26,11496,1447,"NM","Politische Wochenschau."
"1887-08-05_18.txt","1887-08-05","1864","1864-02",18452,26,884,111,"NM","Kaiser Wilhelm."
"1887-08-05_19.txt","1887-08-05","1864","1864-02",18453,26,1725,219,"NM","Vom Hofe."
"1887-08-05_20.txt","1887-08-05","1864","1864-02",18454,26,886,87,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-08-05_21.txt","1887-08-05","1864","1864-02",18455,26,746,73,"NM","Aus dem Cultusministerium."
"1887-08-05_22.txt","1887-08-05","1864","1864-02",18456,26,4072,509,"NM","Aus dem Inlande."
"1887-08-05_23.txt","1887-08-05","1864","1864-02",18457,26,7316,938,"NM","Aus dem Auslande."
"1887-08-09_01.txt","1887-08-09","1864","1864-02",18458,21,4665,659,"NM","Die Auswanderungssucht."
"1887-08-09_02.txt","1887-08-09","1864","1864-02",18459,21,5762,784,"NM","Ueber die Lage der deutschen Eisen-Industrie"
"1887-08-09_03.txt","1887-08-09","1864","1864-02",18460,21,4945,609,"NM","Das Unfallversicherungsgesetz."
"1887-08-09_04.txt","1887-08-09","1864","1864-02",18461,21,5125,743,"NM","Sonnenfinsterniß."
"1887-08-09_05.txt","1887-08-09","1864","1864-02",18462,21,6748,891,"NM","Neuigkeiten aus der Verwaltung."
"1887-08-09_06.txt","1887-08-09","1864","1864-02",18463,21,713,90,"NM","Die Universität Göttingen"
"1887-08-09_07.txt","1887-08-09","1864","1864-02",18464,21,1129,146,"NM","Ein Schreiben des Papstes."
"1887-08-09_08.txt","1887-08-09","1864","1864-02",18465,21,198,26,"NM","Herr von Schloezer,"
"1887-08-09_09.txt","1887-08-09","1864","1864-02",18466,21,459,53,"NM","Die Fuldaer Bischofsconferenz."
"1887-08-09_10.txt","1887-08-09","1864","1864-02",18467,21,495,68,"NM","Eine Million Mark"
"1887-08-09_11.txt","1887-08-09","1864","1864-02",18468,21,1422,187,"NM","Als Hülfskassen der Socialdemokratie"
"1887-08-09_12.txt","1887-08-09","1864","1864-02",18469,21,2482,325,"NM","Evangelische Mission in Kamerun."
"1887-08-09_13.txt","1887-08-09","1864","1864-02",18470,21,1039,135,"NM","Rücknahme einer französischen Maßregel."
"1887-08-09_14.txt","1887-08-09","1864","1864-02",18471,21,1237,157,"NM","Zur türkisch-englischen Convention"
"1887-08-09_15.txt","1887-08-09","1864","1864-02",18472,21,811,92,"NM","Vom Hofe."
"1887-08-09_16.txt","1887-08-09","1864","1864-02",18473,21,1409,136,"NM","Personalien."
"1887-08-09_17.txt","1887-08-09","1864","1864-02",18474,21,2743,342,"NM","Der Transport von Verbrechern."
"1887-08-09_18.txt","1887-08-09","1864","1864-02",18475,21,3889,547,"NM","Politische Wochenschau."
"1887-08-09_19.txt","1887-08-09","1864","1864-02",18476,21,1324,136,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-08-12_01.txt","1887-08-12","1864","1864-02",18477,24,4759,678,"NM","Landwirthschaft und Handel."
"1887-08-12_02.txt","1887-08-12","1864","1864-02",18478,24,5325,663,"NM","Die Wirksamkeit des Unfallversicherungsgesetzes."
"1887-08-12_03.txt","1887-08-12","1864","1864-02",18479,24,3845,552,"NM","Prinz Ferdinand von Coburg,"
"1887-08-12_04.txt","1887-08-12","1864","1864-02",18480,24,609,59,"NM","Neuigkeiten aus der Verwaltung."
"1887-08-12_05.txt","1887-08-12","1864","1864-02",18481,24,348,43,"NM","Ohne Überschrift"
"1887-08-12_06.txt","1887-08-12","1864","1864-02",18482,24,1187,148,"NM","Ohne Überschrift"
"1887-08-12_07.txt","1887-08-12","1864","1864-02",18483,24,1178,140,"NM","Politische Tagesfragen."
"1887-08-12_08.txt","1887-08-12","1864","1864-02",18484,24,181,24,"NM","Fürst Bismarck"
"1887-08-12_09.txt","1887-08-12","1864","1864-02",18485,24,6002,733,"NM","Zur Ausführung des Branntweinsteuergesetzes"
"1887-08-12_10.txt","1887-08-12","1864","1864-02",18486,24,1653,226,"NM","Nichtbestätigung."
"1887-08-12_11.txt","1887-08-12","1864","1864-02",18487,24,1811,219,"NM","Ausfertigung der Frachtbriefe in deutscher Sprache."
"1887-08-12_12.txt","1887-08-12","1864","1864-02",18488,24,812,104,"NM","Ueber die Krankenversicherung der Arbeiter"
"1887-08-12_13.txt","1887-08-12","1864","1864-02",18489,24,2444,287,"NM","Landwirthschaft und Industrie."
"1887-08-12_14.txt","1887-08-12","1864","1864-02",18490,24,814,111,"NM","Ueber eine neue Krankheit des Weinstocks"
"1887-08-12_15.txt","1887-08-12","1864","1864-02",18491,24,1114,150,"NM","Die Beisetzung der Leiche Katkow's"
"1887-08-12_16.txt","1887-08-12","1864","1864-02",18492,24,421,60,"NM","Das Beileidstelegramm des Zaren an Katkow's Wittwe"
"1887-08-12_17.txt","1887-08-12","1864","1864-02",18493,24,14346,1792,"NM","Personalien."
"1887-08-12_18.txt","1887-08-12","1864","1864-02",18494,24,505,56,"NM","Internationale Ausstellung für Feuerlöschwesen."
"1887-08-12_19.txt","1887-08-12","1864","1864-02",18495,24,458,42,"NM","Aus dem Cultusministerium."
"1887-08-12_20.txt","1887-08-12","1864","1864-02",18496,24,4681,598,"NM","Aus dem Inlande."
"1887-08-12_21.txt","1887-08-12","1864","1864-02",18497,24,9015,1153,"NM","Aus dem Auslande."
"1887-08-19_01.txt","1887-08-19","1864","1864-02",18498,30,3443,491,"NM","Die bulgarische Frage."
"1887-08-19_02.txt","1887-08-19","1864","1864-02",18499,30,10280,1330,"NM","Die Lage der Arbeiter."
"1887-08-19_03.txt","1887-08-19","1864","1864-02",18500,30,3025,418,"NM","Dem „Verdienste"" seine Krone."
"1887-08-19_04.txt","1887-08-19","1864","1864-02",18501,30,5256,646,"NM","Neuigkeiten aus der Verwaltung."
"1887-08-19_05.txt","1887-08-19","1864","1864-02",18502,30,318,37,"NM","Ohne Überschrift"
"1887-08-19_06.txt","1887-08-19","1864","1864-02",18503,30,446,47,"NM","Politische Tagesfragen."
"1887-08-19_07.txt","1887-08-19","1864","1864-02",18504,30,191,25,"NM","Prinz Ludwig von Bayern"
"1887-08-19_08.txt","1887-08-19","1864","1864-02",18505,30,674,87,"NM","Für den Verein zur Verwerthung des Spiritus"
"1887-08-19_09.txt","1887-08-19","1864","1864-02",18506,30,2381,313,"NM","Communal-Biersteuer."
"1887-08-19_10.txt","1887-08-19","1864","1864-02",18507,30,973,111,"NM","Ueber das Verhältniß zwischen Arbeitgebern und Arbeitnehmern"
"1887-08-19_11.txt","1887-08-19","1864","1864-02",18508,30,1371,174,"NM","Die Lage der Textilindustrie im Regierungsbezirk Minden"
"1887-08-19_12.txt","1887-08-19","1864","1864-02",18509,30,735,82,"NM","Die Lage von Handel und Industrie"
"1887-08-19_13.txt","1887-08-19","1864","1864-02",18510,30,2031,269,"NM","Ueber die Aussichten der diesjährigen Weinernte"
"1887-08-19_14.txt","1887-08-19","1864","1864-02",18511,30,590,72,"NM","Bestrafungen von Weinhändlern,"
"1887-08-19_15.txt","1887-08-19","1864","1864-02",18512,30,609,80,"NM","Im Bergbau- und Hüttenwesen"
"1887-08-19_16.txt","1887-08-19","1864","1864-02",18513,30,338,45,"NM","Der frühere Mangel an Theologen"
"1887-08-19_17.txt","1887-08-19","1864","1864-02",18514,30,730,93,"NM","Aus Metz"
"1887-08-19_18.txt","1887-08-19","1864","1864-02",18515,30,155,17,"NM","Die Französin,"
"1887-08-19_19.txt","1887-08-19","1864","1864-02",18516,30,826,84,"NM","Vom Hofe."
"1887-08-19_20.txt","1887-08-19","1864","1864-02",18517,30,635,53,"NM","Personalien."
"1887-08-19_21.txt","1887-08-19","1864","1864-02",18518,30,10850,1401,"NM","Politische Wochenschau."
"1887-08-19_22.txt","1887-08-19","1864","1864-02",18519,30,4177,578,"NM","Die Lage der Arbeiter."
"1887-08-19_23.txt","1887-08-19","1864","1864-02",18520,30,6078,753,"NM","Zur Handwerkerbewegung."
"1887-08-19_24.txt","1887-08-19","1864","1864-02",18521,30,5152,643,"NM","Prüfungsordnung für Sprachlehrerinnen."
"1887-08-19_25.txt","1887-08-19","1864","1864-02",18522,30,550,53,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-08-19_26.txt","1887-08-19","1864","1864-02",18523,30,4389,567,"NM","Aus dem Inlande."
"1887-08-19_27.txt","1887-08-19","1864","1864-02",18524,30,6353,834,"NM","Aus dem Auslande."
"1887-08-26_01.txt","1887-08-26","1864","1864-02",18525,25,5861,758,"NM","Die Interessen der Landwirthschaft."
"1887-08-26_02.txt","1887-08-26","1864","1864-02",18526,25,5273,704,"NM","Der diesjährige Katholiken-Congreß"
"1887-08-26_03.txt","1887-08-26","1864","1864-02",18527,25,4282,591,"NM","Die wirthschaftliche Lage in Sachsen."
"1887-08-26_04.txt","1887-08-26","1864","1864-02",18528,25,4662,552,"NM","Die Vorbildung der höheren Verwaltungsbeamten."
"1887-08-26_05.txt","1887-08-26","1864","1864-02",18529,25,894,94,"NM","Politische Tagesfragen."
"1887-08-26_06.txt","1887-08-26","1864","1864-02",18530,25,761,111,"NM","Reichseinnahmen."
"1887-08-26_07.txt","1887-08-26","1864","1864-02",18531,25,649,79,"NM","Roheisenproduktion."
"1887-08-26_08.txt","1887-08-26","1864","1864-02",18532,25,1396,160,"NM","Handel und Gewerbe."
"1887-08-26_09.txt","1887-08-26","1864","1864-02",18533,25,1142,124,"NM","Ueber die Wohlstandsverhältnisse Schlesiens"
"1887-08-26_10.txt","1887-08-26","1864","1864-02",18534,25,1250,170,"NM","Die Gemeinden und das Schulwesen in der Rheinprovinz."
"1887-08-26_11.txt","1887-08-26","1864","1864-02",18535,25,749,113,"NM","Berlins Gänsebedarf"
"1887-08-26_12.txt","1887-08-26","1864","1864-02",18536,25,2861,420,"NM","„Die städtische Sparkasse zu Berlin"
"1887-08-26_13.txt","1887-08-26","1864","1864-02",18537,25,2586,333,"NM","Internationale Zuckerverhandlungen."
"1887-08-26_14.txt","1887-08-26","1864","1864-02",18538,25,1155,149,"NM","Deutsche Waaren in Frankreich"
"1887-08-26_15.txt","1887-08-26","1864","1864-02",18539,25,384,51,"NM","Zur französischen Probemobilmachung"
"1887-08-26_16.txt","1887-08-26","1864","1864-02",18540,25,1701,206,"NM","Vom Hofe."
"1887-08-26_17.txt","1887-08-26","1864","1864-02",18541,25,794,73,"NM","Personalien."
"1887-08-26_18.txt","1887-08-26","1864","1864-02",18542,25,10980,1442,"NM","Politische Wochenschau."
"1887-08-26_19.txt","1887-08-26","1864","1864-02",18543,25,798,93,"NM","Fürst Bismarck und die Spiritusgesellschaft."
"1887-08-26_20.txt","1887-08-26","1864","1864-02",18544,25,709,73,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-08-26_21.txt","1887-08-26","1864","1864-02",18545,25,4869,634,"NM","Aus dem Inlande."
"1887-08-26_22.txt","1887-08-26","1864","1864-02",18546,25,6003,808,"NM","Aus dem Auslande."
"1887-08-30_01.txt","1887-08-30","1864","1864-02",18547,19,5417,754,"NM","Zum zweiten September."
"1887-08-30_02.txt","1887-08-30","1864","1864-02",18548,19,4720,642,"NM","Getreidezölle."
"1887-08-30_03.txt","1887-08-30","1864","1864-02",18549,19,4491,611,"NM","Die Branntweinsteuer."
"1887-08-30_04.txt","1887-08-30","1864","1864-02",18550,19,5477,743,"NM","Die irische National-Liga."
"1887-08-30_05.txt","1887-08-30","1864","1864-02",18551,19,191,11,"NM","Politische Tagesfragen."
"1887-08-30_06.txt","1887-08-30","1864","1864-02",18552,19,271,33,"NM","Der Generalquartiermeister Graf Waldersee,"
"1887-08-30_07.txt","1887-08-30","1864","1864-02",18553,19,1944,262,"NM","Zum fünfundzwanzigjährigen Priester-Jubiläum"
"1887-08-30_08.txt","1887-08-30","1864","1864-02",18554,19,1029,134,"NM","Die Actiengesellschaft für Spiritusverwerthung,"
"1887-08-30_09.txt","1887-08-30","1864","1864-02",18555,19,292,33,"NM","Die Petitionen wegen Kornzollerhöhung"
"1887-08-30_10.txt","1887-08-30","1864","1864-02",18556,19,2108,288,"NM","Ueber die 34. Generalversammlung der Katholiken Deutschlands zu Trier"
"1887-08-30_11.txt","1887-08-30","1864","1864-02",18557,19,628,77,"NM","Die Reblaus"
"1887-08-30_12.txt","1887-08-30","1864","1864-02",18558,19,3177,446,"NM","Der Mobilmachungs-Versuch"
"1887-08-30_13.txt","1887-08-30","1864","1864-02",18559,19,3260,457,"NM","Eine Enttäuschung für die Franzosen."
"1887-08-30_14.txt","1887-08-30","1864","1864-02",18560,19,295,39,"NM","Stanley lebt!"
"1887-08-30_15.txt","1887-08-30","1864","1864-02",18561,19,853,105,"NM","Vom Hofe."
"1887-08-30_16.txt","1887-08-30","1864","1864-02",18562,19,1647,157,"NM","Personalien."
"1887-08-30_17.txt","1887-08-30","1864","1864-02",18563,19,994,105,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-08-30_18.txt","1887-08-30","1864","1864-02",18564,19,556,53,"NM","Aus dem Cultusministerium."
"1887-09-02_01.txt","1887-09-02","1864","1864-02",18565,21,4407,590,"NM","Zwei Lehren."
"1887-09-02_02.txt","1887-09-02","1864","1864-02",18566,21,4867,715,"NM","Ein Mahnruf in der Wohnungsfrage."
"1887-09-02_03.txt","1887-09-02","1864","1864-02",18567,21,809,85,"NM","Neuigkeiten aus der Verwaltung."
"1887-09-02_04.txt","1887-09-02","1864","1864-02",18568,21,1001,118,"NM","Andachtsbuch für katholische Zöglinge der Blindenanstalten."
"1887-09-02_05.txt","1887-09-02","1864","1864-02",18569,21,1145,129,"NM","Politische Tagesfragen."
"1887-09-02_06.txt","1887-09-02","1864","1864-02",18570,21,519,72,"NM","Eine Ermahnung an die Elsässer"
"1887-09-02_07.txt","1887-09-02","1864","1864-02",18571,21,3041,379,"NM","Die Katholikenversammlung in Trier"
"1887-09-02_08.txt","1887-09-02","1864","1864-02",18572,21,3308,442,"NM","Die Nothlage der Landwirthschaft"
"1887-09-02_09.txt","1887-09-02","1864","1864-02",18573,21,436,53,"NM","Die Lage des Arbeiterstandes"
"1887-09-02_10.txt","1887-09-02","1864","1864-02",18574,21,1184,161,"NM","Auf dem Gebiete der rheinischen Baumwollspinnerei und Weberei"
"1887-09-02_11.txt","1887-09-02","1864","1864-02",18575,21,1003,137,"NM","Ueber die Lage der Steinkohlen-Industrie"
"1887-09-02_12.txt","1887-09-02","1864","1864-02",18576,21,1088,129,"NM","Die Socialdemokraten"
"1887-09-02_13.txt","1887-09-02","1864","1864-02",18577,21,1415,186,"NM","Die französische Mobilmachungsprobe."
"1887-09-02_14.txt","1887-09-02","1864","1864-02",18578,21,984,111,"NM","In Dänemark"
"1887-09-02_15.txt","1887-09-02","1864","1864-02",18579,21,793,92,"NM","Vom Hofe."
"1887-09-02_16.txt","1887-09-02","1864","1864-02",18580,21,10285,1332,"NM","Politische Wochenschau."
"1887-09-02_17.txt","1887-09-02","1864","1864-02",18581,21,705,82,"NM","Fahrpreisermäßigungen."
"1887-09-02_18.txt","1887-09-02","1864","1864-02",18582,21,4631,599,"NM","Aus dem Inlande."
"1887-09-02_19.txt","1887-09-02","1864","1864-02",18583,21,5546,733,"NM","Aus dem Auslande."
"1887-09-06_01.txt","1887-09-06","1864","1864-02",18584,26,4614,613,"NM","† Die Katholikenversammlung in Trier."
"1887-09-06_02.txt","1887-09-06","1864","1864-02",18585,26,3839,515,"NM","Die polnische „Rettungsbank."""
"1887-09-06_03.txt","1887-09-06","1864","1864-02",18586,26,4232,563,"NM","Branntweinschenken und Trunksucht."
"1887-09-06_04.txt","1887-09-06","1864","1864-02",18587,26,6361,854,"NM","Zur Abhilfe der Wohnungsnoth."
"1887-09-06_05.txt","1887-09-06","1864","1864-02",18588,26,1579,173,"NM","Neuigkeiten aus der Verwaltung."
"1887-09-06_06.txt","1887-09-06","1864","1864-02",18589,26,635,74,"NM","Turulehrerinnen-Prüfung."
"1887-09-06_07.txt","1887-09-06","1864","1864-02",18590,26,1490,202,"NM","Coloradokäfer."
"1887-09-06_08.txt","1887-09-06","1864","1864-02",18591,26,2687,362,"NM","Politische Tagesfragen."
"1887-09-06_09.txt","1887-09-06","1864","1864-02",18592,26,568,66,"NM","Keine Kaiserzusammenkunft."
"1887-09-06_10.txt","1887-09-06","1864","1864-02",18593,26,143,16,"NM","Die Majestäten"
"1887-09-06_11.txt","1887-09-06","1864","1864-02",18594,26,214,27,"NM","Die Kronprinzlichen Herrschaften"
"1887-09-06_12.txt","1887-09-06","1864","1864-02",18595,26,154,18,"NM","Fürst Bismarck"
"1887-09-06_13.txt","1887-09-06","1864","1864-02",18596,26,184,23,"NM","Minister von Bötticher,"
"1887-09-06_14.txt","1887-09-06","1864","1864-02",18597,26,701,78,"NM","Der Bundesrath"
"1887-09-06_15.txt","1887-09-06","1864","1864-02",18598,26,2037,288,"NM","Die deutsche Politik und der Prinz von Koburg."
"1887-09-06_16.txt","1887-09-06","1864","1864-02",18599,26,1097,135,"NM","Die „Spiritusgesellschaft"""
"1887-09-06_17.txt","1887-09-06","1864","1864-02",18600,26,821,102,"NM","Vom Kunstbuttergesetz."
"1887-09-06_18.txt","1887-09-06","1864","1864-02",18601,26,896,142,"NM","Zum Sparkassenwesen."
"1887-09-06_19.txt","1887-09-06","1864","1864-02",18602,26,344,42,"NM","Auswanderung."
"1887-09-06_20.txt","1887-09-06","1864","1864-02",18603,26,700,96,"NM","Ein neuer Theaterbrand"
"1887-09-06_21.txt","1887-09-06","1864","1864-02",18604,26,498,54,"NM","Vom Hofe."
"1887-09-06_22.txt","1887-09-06","1864","1864-02",18605,26,753,65,"NM","Personalien."
"1887-09-06_23.txt","1887-09-06","1864","1864-02",18606,26,1475,170,"NM","Nichtraucher-Coupés."
"1887-09-06_24.txt","1887-09-06","1864","1864-02",18607,26,668,65,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-09-09_01.txt","1887-09-09","1864","1864-02",18608,18,4829,644,"NM","Papst, Bischöfe und Generalversammlung."
"1887-09-09_02.txt","1887-09-09","1864","1864-02",18609,18,4979,654,"NM","Ueber den Freisinnigen Parteitag."
"1887-09-09_03.txt","1887-09-09","1864","1864-02",18610,18,4425,613,"NM","Der katholische sociale Congreß in Lüttich."
"1887-09-09_04.txt","1887-09-09","1864","1864-02",18611,18,2811,351,"NM","Politische Tagesfragen."
"1887-09-09_05.txt","1887-09-09","1864","1864-02",18612,18,419,56,"NM","Fürst Bismarck"
"1887-09-09_06.txt","1887-09-09","1864","1864-02",18613,18,95,11,"NM","Minister v. Puttkamer"
"1887-09-09_07.txt","1887-09-09","1864","1864-02",18614,18,1081,142,"NM","Moorculturen."
"1887-09-09_08.txt","1887-09-09","1864","1864-02",18615,18,1339,169,"NM","Ueber die Sonntagsarbeit"
"1887-09-09_09.txt","1887-09-09","1864","1864-02",18616,18,472,57,"NM","Die Berichte über den Wucher auf dem Lande,"
"1887-09-09_10.txt","1887-09-09","1864","1864-02",18617,18,3070,371,"NM","Ueber die industriellen Verhältnisse"
"1887-09-09_11.txt","1887-09-09","1864","1864-02",18618,18,1222,143,"NM","Internationale Convention."
"1887-09-09_12.txt","1887-09-09","1864","1864-02",18619,18,495,56,"NM","Vom Hofe."
"1887-09-09_13.txt","1887-09-09","1864","1864-02",18620,18,497,41,"NM","Personalien."
"1887-09-09_14.txt","1887-09-09","1864","1864-02",18621,18,8832,1127,"NM","Politische Wochenschau.Aus dem Inlande."
"1887-09-09_15.txt","1887-09-09","1864","1864-02",18622,18,412,41,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-09-09_16.txt","1887-09-09","1864","1864-02",18623,18,4083,489,"NM","Politische Wochenschau.Aus dem Inlande."
"1887-09-09_17.txt","1887-09-09","1864","1864-02",18624,18,4724,639,"NM","Aus dem Auslande."
"1887-09-13_01.txt","1887-09-13","1864","1864-02",18625,20,4651,616,"NM","Die Berliner Stadtverordnetenwahlen."
"1887-09-13_02.txt","1887-09-13","1864","1864-02",18626,20,4635,662,"NM","Politische Kannegießereien."
"1887-09-13_03.txt","1887-09-13","1864","1864-02",18627,20,5172,706,"NM","Die Hebung der Preise."
"1887-09-13_04.txt","1887-09-13","1864","1864-02",18628,20,3754,494,"NM","Die amerikanischen Eisenbahnzustände, beleuchtet von W. Liebknecht."
"1887-09-13_05.txt","1887-09-13","1864","1864-02",18629,20,2544,333,"NM","Politische Tagesfragen."
"1887-09-13_06.txt","1887-09-13","1864","1864-02",18630,20,419,59,"NM","Fürst Bismarck"
"1887-09-13_07.txt","1887-09-13","1864","1864-02",18631,20,592,76,"NM","Ueber das Drei-Kaiser-Verhältniß"
"1887-09-13_08.txt","1887-09-13","1864","1864-02",18632,20,2390,330,"NM","Deutschland"
"1887-09-13_09.txt","1887-09-13","1864","1864-02",18633,20,3468,484,"NM","Deutschland und Rußland."
"1887-09-13_10.txt","1887-09-13","1864","1864-02",18634,20,2366,324,"NM","Landung deutscher Matrosen auf Samoa."
"1887-09-13_11.txt","1887-09-13","1864","1864-02",18635,20,143,17,"NM","Herr von Schlözer,"
"1887-09-13_12.txt","1887-09-13","1864","1864-02",18636,20,2497,316,"NM","Die Freisinnige Zeitung und die Berliner Gemeindewahlen."
"1887-09-13_13.txt","1887-09-13","1864","1864-02",18637,20,536,60,"NM","Ernennung."
"1887-09-13_14.txt","1887-09-13","1864","1864-02",18638,20,487,50,"NM","Anschluß an die Branntweinsteuergemeinschaft."
"1887-09-13_15.txt","1887-09-13","1864","1864-02",18639,20,2906,395,"NM","Die französische Probe-Mobilmachung."
"1887-09-13_16.txt","1887-09-13","1864","1864-02",18640,20,2614,352,"NM","Unruhen in Irland."
"1887-09-13_17.txt","1887-09-13","1864","1864-02",18641,20,1807,250,"NM","Zur Lage in Bulgarien."
"1887-09-13_18.txt","1887-09-13","1864","1864-02",18642,20,859,76,"NM","Personalien.Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-09-13_19.txt","1887-09-13","1864","1864-02",18643,20,2448,332,"NM","Von den Stettiner Festtagen."
"1887-09-16_01.txt","1887-09-16","1864","1864-02",18644,21,5223,710,"NM","Die französische Probe-Mobilmachung."
"1887-09-16_02.txt","1887-09-16","1864","1864-02",18645,21,5026,661,"NM","Parteimann und Socialpolitiker."
"1887-09-16_03.txt","1887-09-16","1864","1864-02",18646,21,594,58,"NM","Neuigkeiten aus der Verwaltung."
"1887-09-16_04.txt","1887-09-16","1864","1864-02",18647,21,2716,371,"NM","Politische Tagesfragen."
"1887-09-16_05.txt","1887-09-16","1864","1864-02",18648,21,1080,150,"NM","Graf Kaluoky,"
"1887-09-16_06.txt","1887-09-16","1864","1864-02",18649,21,254,31,"NM","Der Bicepräsident des Staatsministeriums, Minister v. Puttkamer"
"1887-09-16_07.txt","1887-09-16","1864","1864-02",18650,21,219,24,"NM","Der Bundesrath"
"1887-09-16_08.txt","1887-09-16","1864","1864-02",18651,21,1410,193,"NM","Ueber die Arbeiterverhältnisse in dem industriereichen Essener Bezirke"
"1887-09-16_09.txt","1887-09-16","1864","1864-02",18652,21,2447,347,"NM","Die „Spiritusgesellschaft."""
"1887-09-16_10.txt","1887-09-16","1864","1864-02",18653,21,345,36,"NM","Württemberg's Anschluß."
"1887-09-16_11.txt","1887-09-16","1864","1864-02",18654,21,4143,508,"NM","Der bayrische Landtag"
"1887-09-16_12.txt","1887-09-16","1864","1864-02",18655,21,655,74,"NM","Vom Hofe."
"1887-09-16_13.txt","1887-09-16","1864","1864-02",18656,21,658,59,"NM","Personalien."
"1887-09-16_14.txt","1887-09-16","1864","1864-02",18657,21,11860,1542,"NM","Politische Wochenschau."
"1887-09-16_15.txt","1887-09-16","1864","1864-02",18658,21,2620,370,"NM","Von den Stettiner Festtagen."
"1887-09-16_16.txt","1887-09-16","1864","1864-02",18659,21,573,59,"NM","Aus der allgemeinen Verwaltung und aus der Verwaltung des Innern."
"1887-09-16_17.txt","1887-09-16","1864","1864-02",18660,21,5497,712,"NM","Aus dem Inlande."
"1887-09-16_18.txt","1887-09-16","1864","1864-02",18661,21,6255,830,"NM","Aus dem Auslande."
